Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
06-12-2024 09:00,RODRG,21.16,23.26,21.06,22.8,5409102.0,0.46,1.64,0.13,1181.25,1.64,1509975.2,258.22,True,66.29,2024-12-06,7.75,0,,20.3,25.38,False,False
06-12-2024 09:00,AGHOL,339.75,360.0,338.0,359.75,1518457.0,0.25,20.0,0.95,2005.26,20.0,742971.8,104.38,True,69.51,2024-12-06,6.91,0,,317.25,ATH,False,False
06-12-2024 09:00,EKSUN,6.1,6.6,6.08,6.5,20911971.0,0.1,0.4,0.08,376.19,0.4,9589149.1,118.08,True,73.4,2024-12-06,6.73,0,,5.39,7.72,False,False
06-12-2024 09:00,BALAT,56.25,61.0,56.25,61.0,188265.0,0.0,4.75,1.12,322.22,4.75,101807.3,84.92,True,67.29,2024-12-06,-2.32,0,,45.06,ATH,False,False
06-12-2024 09:00,GSRAY,6.55,6.8,6.55,6.79,67390993.0,0.01,0.24,0.05,410.64,0.24,29456279.3,128.78,True,43.92,2024-12-06,-3.96,0,,6.72,7.44,False,False
06-12-2024 09:00,RGYAS,126.6,132.7,125.7,132.0,1560288.0,0.7,5.4,1.44,275.0,5.4,820043.5,90.27,True,79.68,2024-12-06,4.27,0,,100.6,ATH,False,False
06-12-2024 09:00,TUKAS,7.0,7.28,6.97,7.23,26276230.0,0.05,0.23,0.04,434.88,0.23,13599242.6,93.22,True,70.16,2024-12-06,3.73,0,,6.36,8.66,False,False
06-12-2024 09:00,CONSE,2.72,2.8,2.69,2.78,15428421.0,0.02,0.06,0.0,1400.0,0.06,9755735.5,58.15,True,64.81,2024-12-06,2.58,0,,2.46,ATH,False,False
06-12-2024 09:00,USAK,11.2,12.3,11.1,12.3,37490359.0,0.0,1.1,0.07,1427.78,1.1,9419484.3,298.01,True,70.41,2024-12-06,9.92,0,,10.15,ATH,False,False
06-12-2024 09:00,AEFES,215.4,227.9,214.2,227.4,7688741.0,0.5,12.0,1.21,891.74,12.0,4193673.8,83.34,True,64.73,2024-12-06,6.76,0,,192.3,ATH,False,False
06-12-2024 09:00,GEDZA,21.32,22.2,21.22,22.0,1251110.0,0.2,0.68,0.13,435.43,0.68,809195.0,54.61,True,75.16,2024-12-06,3.09,0,,18.7,22.62,False,False
06-12-2024 09:00,DAGHL,16.65,17.84,16.54,17.62,2496292.0,0.22,0.97,0.08,1176.32,0.97,886396.5,181.62,True,62.43,2024-12-06,5.95,0,,16.0,18.79,True,False
06-12-2024 09:00,EUREN,4.27,4.63,4.24,4.58,57961542.0,0.05,0.31,0.04,692.74,0.31,29619980.65,95.68,True,72.24,2024-12-06,8.79,0,,3.91,ATH,False,False
05-12-2024 09:00,PKART,62.7,68.75,62.7,68.75,1034895.0,0.0,6.05,0.69,776.81,6.05,390102.1,165.29,True,71.26,2024-12-05,10.0,0,,58.05,73.95,False,False
05-12-2024 09:00,BINBN,114.9,126.3,103.5,126.3,3904663.0,0.0,11.4,2.62,335.95,11.4,1147123.3,240.39,True,78.41,2024-12-05,9.92,0,,92.2,ATH,False,False
05-12-2024 09:00,GMTAS,9.79,10.57,9.76,10.54,5651907.0,0.03,0.75,0.07,1002.94,0.75,3462092.9,63.25,True,61.22,2024-12-05,8.1,0,,9.4,10.82,False,False
05-12-2024 09:00,KNFRT,10.9,11.55,10.87,11.55,2613114.0,0.0,0.65,0.1,519.05,0.65,1334930.1,95.75,True,69.98,2024-12-05,5.96,0,,8.13,12.43,False,False
05-12-2024 09:00,SELGD,44.22,48.9,44.18,48.9,2802673.0,0.0,4.68,0.4,1058.42,4.68,541987.9,417.11,True,58.24,2024-12-05,9.99,0,,43.5,52.0,True,True
05-12-2024 09:00,CEMZY,10.88,11.65,10.85,11.47,43166845.0,0.18,0.59,0.15,283.12,0.59,21705470.1,98.88,True,71.17,2024-12-05,6.2,1,11.65,9.43,11.65,False,False
05-12-2024 09:00,TUREX,124.8,131.6,123.9,131.5,903710.0,0.1,6.7,1.85,262.16,6.7,593195.4,52.35,True,83.22,2024-12-05,5.88,0,,83.2,ATH,False,False
05-12-2024 09:00,SEGMN,18.99,20.84,18.96,20.84,8861909.0,0.0,1.85,0.25,631.23,1.85,2510407.9,253.01,True,72.63,2024-12-05,9.92,0,,17.15,27.96,False,False
05-12-2024 09:00,SKYLP,87.7,96.55,87.7,96.55,1100782.0,0.0,8.85,0.73,1104.08,8.85,283018.4,288.94,True,65.47,2024-12-05,9.97,0,,81.6,98.35,False,False
05-12-2024 09:00,EUKYO,13.74,15.11,13.49,15.11,959425.0,0.0,1.37,0.27,400.0,1.37,557128.9,72.21,True,70.05,2024-12-05,9.97,0,,11.28,15.41,False,False
05-12-2024 09:00,YESIL,2.22,2.4,2.21,2.4,352684810.0,0.0,0.18,0.02,900.0,0.18,146852227.0,140.16,True,81.73,2024-12-05,9.59,0,,1.25,2.54,False,False
05-12-2024 09:00,DOBUR,191.0,209.5,189.1,209.5,1095907.0,0.0,18.5,3.83,383.03,18.5,607750.8,80.32,True,74.1,2024-12-05,9.97,0,,155.9,277.0,False,False
05-12-2024 09:00,ISFIN,11.55,12.13,11.55,12.04,10750521.0,0.09,0.49,0.12,292.0,0.49,6631254.2,62.12,True,67.97,2024-12-05,4.06,0,,10.69,12.05,False,False
05-12-2024 09:00,IHEVA,2.58,2.96,2.55,2.89,148586607.0,0.07,0.31,0.02,1191.67,0.31,77027598.3,92.9,True,56.86,2024-12-05,3.58,0,,1.86,3.78,False,False
04-12-2024 09:00,FLAP,8.74,9.58,8.64,9.58,18794591.0,0.0,0.84,0.09,843.82,0.84,6752890.5,178.32,True,53.97,2024-12-04,9.99,0,,8.5,14.74,True,True
04-12-2024 09:00,GLRYH,11.9,12.3,11.86,12.3,4389040.0,0.0,0.4,0.07,497.01,0.4,2808873.7,56.26,True,67.62,2024-12-04,3.71,0,,10.98,13.0,False,False
04-12-2024 09:00,ENSRI,18.35,20.12,17.51,20.12,4037153.0,0.0,1.77,0.05,3747.83,1.77,1598093.2,152.62,True,56.42,2024-12-04,9.95,2,17.51,17.51,23.58,True,True
04-12-2024 09:00,VESTL,64.05,70.0,63.3,69.4,13953823.0,0.6,5.35,1.25,328.0,5.35,5141554.2,171.39,True,71.77,2024-12-04,8.78,0,,56.25,73.0,False,False
04-12-2024 09:00,VKING,29.58,32.62,29.5,32.62,2476990.0,0.0,3.04,0.43,600.46,3.04,625974.6,295.7,True,65.04,2024-12-04,9.98,0,,27.9,48.36,False,False
04-12-2024 09:00,FORTE,48.36,52.65,48.36,52.65,2512651.0,0.0,4.29,0.32,1240.63,4.29,985712.0,154.91,True,66.76,2024-12-04,9.92,0,,41.66,54.1,False,False
04-12-2024 09:00,KAREL,9.24,9.48,9.17,9.48,9410825.0,0.0,0.24,0.05,361.54,0.24,5685066.5,65.54,True,57.45,2024-12-04,2.82,0,,8.57,9.54,False,False
04-12-2024 09:00,ALTNY,89.95,94.05,89.7,93.05,12010575.0,1.0,3.1,0.35,785.71,3.1,6435274.6,86.64,True,55.4,2024-12-04,3.45,0,,86.55,102.8,False,False
04-12-2024 09:00,DNISI,23.94,26.1,23.94,26.1,9596053.0,0.0,2.16,0.1,2104.08,2.16,5147938.4,86.41,True,66.69,2024-12-04,9.94,0,,20.6,26.76,False,False
03-12-2024 09:00,VKFYO,20.32,21.36,20.3,21.08,1357627.0,0.28,0.76,0.09,726.09,0.76,802026.0,69.27,True,62.18,2024-12-03,3.74,0,,17.71,22.98,False,False
03-12-2024 09:00,HURGZ,4.24,4.64,4.2,4.64,9038446.0,0.0,0.4,0.04,852.38,0.4,4112289.5,119.79,True,72.77,2024-12-03,9.95,0,,3.73,ATH,False,False
03-12-2024 09:00,BNTAS,11.83,12.57,11.71,12.56,7506932.0,0.01,0.73,0.14,428.99,0.73,4994492.6,50.3,True,79.82,2024-12-03,6.17,0,,9.68,12.63,False,False
03-12-2024 09:00,AKSA,9.89,10.74,9.85,10.62,28596172.0,0.12,0.73,0.14,421.43,0.73,18315423.9,56.13,True,79.77,2024-12-03,7.38,0,,8.03,ATH,False,False
03-12-2024 09:00,HDFGS,1.56,1.67,1.55,1.66,35640262.0,0.01,0.1,0.02,426.32,0.1,12305472.2,189.63,True,78.95,2024-12-03,6.41,0,,1.34,ATH,False,False
03-12-2024 09:00,ADESE,2.21,2.42,2.21,2.39,242512729.0,0.03,0.18,0.04,400.0,0.18,106315971.5,128.11,True,80.55,2024-12-03,8.64,1,2.42,1.78,2.42,False,False
03-12-2024 09:00,DCTTR,26.6,29.0,26.6,28.78,7020463.0,0.22,2.18,0.49,343.09,2.18,3469433.7,102.35,True,75.94,2024-12-03,8.6,0,,22.4,ATH,False,False
03-12-2024 09:00,GEDIK,7.44,7.75,7.38,7.75,1561815.0,0.0,0.31,0.04,656.1,0.31,693491.2,125.21,True,69.68,2024-12-03,4.17,0,,7.06,ATH,False,False
03-12-2024 09:00,PEKGY,1.3,1.43,1.28,1.43,340173504.56,0.0,0.13,0.03,400.0,0.13,184804731.97,84.07,True,79.64,2024-12-03,9.9,0,,1.09,1.47,False,False
03-12-2024 09:00,BMSCH,38.18,41.84,38.18,41.84,2963250.0,0.0,3.66,1.06,244.63,3.66,1731696.7,71.12,True,86.38,2024-12-03,9.99,0,,25.18,ATH,False,False
03-12-2024 09:00,INVEO,7.42,7.89,7.38,7.81,7353302.0,0.08,0.39,0.04,828.57,0.39,2863985.7,156.75,True,60.41,2024-12-03,5.26,0,,7.06,8.3,False,False
02-12-2024 09:00,POLHO,10.41,11.15,10.37,11.05,6976644.0,0.1,0.64,0.05,1107.55,0.64,2756096.6,153.13,True,60.28,2024-12-02,5.74,0,,9.99,13.71,False,False
02-12-2024 09:00,GLCVY,46.0,48.5,44.9,48.38,1768656.0,0.12,2.38,0.08,2802.44,2.38,625607.3,182.71,True,61.99,2024-12-02,6.42,0,,43.7,49.2,False,False
02-12-2024 09:00,ALKLC,30.6,32.3,30.06,31.92,10556924.0,0.38,1.32,0.38,245.55,1.32,7012751.1,50.54,True,64.64,2024-12-02,4.25,0,,26.24,34.7,False,False
02-12-2024 09:00,HOROZ,59.55,65.5,59.05,65.3,7396033.0,0.2,5.75,0.71,709.86,5.75,2731885.2,170.73,True,68.98,2024-12-02,9.66,0,,54.15,ATH,False,False
02-12-2024 09:00,PAPIL,13.08,14.38,13.08,14.38,41284136.0,0.0,1.3,0.23,473.53,1.3,19611849.37,110.51,True,74.11,2024-12-02,9.94,0,,9.73,ATH,False,False
02-12-2024 09:00,KLSYN,5.36,5.89,5.33,5.89,8323505.0,0.0,0.53,0.05,939.22,0.53,2358334.2,252.94,True,69.61,2024-12-02,9.89,0,,5.05,6.22,False,False
02-12-2024 09:00,SELVA,10.48,11.45,10.42,11.45,6252060.0,0.0,0.97,0.09,943.01,0.97,2941989.8,112.51,True,67.23,2024-12-02,9.26,0,,10.06,13.85,True,False
02-12-2024 09:00,ARASE,51.75,55.1,51.3,54.45,2088442.0,0.65,2.7,0.31,785.25,2.7,1050192.2,98.86,True,54.24,2024-12-02,4.81,0,,49.0,62.8,True,True
02-12-2024 09:00,MZHLD,6.96,7.65,6.92,7.65,9224849.0,0.0,0.69,0.07,858.33,0.69,2389500.5,286.06,True,70.43,2024-12-02,9.91,0,,6.22,ATH,False,False
02-12-2024 09:00,DOAS,214.0,227.2,210.1,224.0,3166718.0,3.2,10.0,1.23,713.01,10.0,1452065.9,118.08,True,64.16,2024-12-02,4.67,0,,202.3,225.6,False,False
02-12-2024 09:00,IHAAS,20.3,22.32,20.06,22.32,8852960.0,0.0,2.02,0.28,613.78,2.02,4809760.7,84.06,True,62.67,2024-12-02,9.95,0,,18.42,24.46,False,False
02-12-2024 09:00,SOKE,13.46,14.79,13.26,14.43,9687651.0,0.36,0.97,0.03,3029.03,0.97,4279570.7,126.37,True,54.81,2024-12-02,7.29,0,,13.2,15.95,False,False
02-12-2024 09:00,DENGE,2.84,3.12,2.83,3.1,41514369.0,0.02,0.26,0.01,2263.64,0.26,19652498.8,111.24,True,48.9,2024-12-02,9.15,0,,2.68,6.08,True,False
02-12-2024 09:00,METRO,2.69,2.93,2.68,2.93,40041894.0,0.0,0.24,0.05,389.8,0.24,14363869.7,178.77,True,85.81,2024-12-02,9.74,0,,2.04,ATH,False,False
02-12-2024 09:00,SEKFK,7.7,8.38,7.67,8.38,8702933.0,0.0,0.68,0.01,5566.67,0.68,4125561.6,110.95,True,63.18,2024-12-02,9.97,0,,7.59,9.01,False,False
02-12-2024 09:00,IHYAY,4.99,5.48,4.97,5.48,48198762.0,0.0,0.49,0.04,1224.32,0.49,26449212.1,82.23,True,65.87,2024-12-02,9.82,0,,3.42,5.55,False,False
29-11-2024 09:00,IHGZT,1.7,1.87,1.69,1.85,227543177.0,0.02,0.15,0.04,248.84,0.15,140919519.9,61.47,True,73.8,2024-11-29,8.82,0,,1.08,ATH,False,False
29-11-2024 09:00,GUNDG,45.4,49.5,44.62,49.5,6575730.0,0.0,4.1,0.12,3260.66,4.1,1904160.5,245.33,True,60.96,2024-11-29,10.0,0,,43.12,49.88,False,False
29-11-2024 09:00,ANSGR,89.0,94.8,88.05,93.95,4697676.0,0.85,4.95,0.16,3093.55,4.95,2577486.9,82.26,True,67.96,2024-11-29,8.36,0,,80.3,ATH,False,False
29-11-2024 09:00,BTCIM,144.3,153.0,144.2,152.9,1770159.0,0.1,8.6,1.31,556.49,8.6,1022886.1,73.06,True,57.97,2024-11-29,5.74,0,,127.9,162.4,False,False
29-11-2024 09:00,BYDNR,20.1,22.04,19.89,22.04,3090513.0,0.0,1.94,0.06,2979.37,1.94,870615.3,254.98,True,63.53,2024-11-29,9.98,0,,18.78,26.56,False,False
29-11-2024 09:00,BERA,14.91,15.9,14.75,15.9,16587560.0,0.0,0.99,0.13,661.54,0.99,9574883.0,73.24,True,70.55,2024-11-29,6.71,0,,12.35,17.09,False,False
29-11-2024 09:00,TKNSA,29.1,30.74,28.52,30.6,3977397.0,0.14,1.5,0.19,673.2,1.5,2593771.2,53.34,True,75.2,2024-11-29,5.15,0,,24.94,34.38,False,False
29-11-2024 09:00,YAYLA,16.78,18.12,16.0,18.12,12685530.0,0.0,1.34,0.22,495.56,1.34,8034995.3,57.88,True,79.91,2024-11-29,9.95,0,,13.15,ATH,False,False
28-11-2024 09:00,YIGIT,33.72,37.1,33.5,37.1,26728922.0,0.0,3.38,0.21,1494.34,3.38,8865978.7,201.48,True,59.7,2024-11-28,9.96,0,,31.68,37.4,False,False
28-11-2024 09:00,HUBVC,9.26,10.18,9.18,10.18,5722739.0,0.0,0.92,0.2,367.01,0.92,3784829.8,51.2,True,69.76,2024-11-28,9.94,0,,7.51,10.63,False,False
28-11-2024 09:00,AGROT,12.99,14.21,12.5,14.17,107128540.0,0.04,1.18,0.15,708.22,1.18,39100203.7,173.98,True,63.78,2024-11-28,9.67,0,,11.52,15.55,True,False
28-11-2024 09:00,DARDL,5.14,5.45,5.13,5.45,9196873.0,0.0,0.31,0.02,1191.67,0.31,4129232.4,122.73,True,67.08,2024-11-28,6.03,0,,4.81,6.4,False,False
28-11-2024 09:00,ULUSE,183.4,199.6,182.9,195.8,417523.0,3.8,12.4,2.08,496.15,12.4,183608.7,127.4,True,72.66,2024-11-28,6.82,0,,145.9,ATH,False,False
28-11-2024 09:00,TBORG,130.0,135.8,126.2,135.2,810319.0,0.6,5.2,0.35,1385.71,5.2,434417.4,86.53,True,60.05,2024-11-28,3.76,0,,123.5,144.4,False,False
28-11-2024 09:00,YYAPI,2.02,2.22,1.99,2.22,153711862.87,0.0,0.2,0.05,312.7,0.2,81575764.83,88.43,True,76.8,2024-11-28,9.93,0,,1.43,2.27,False,False
28-11-2024 09:00,MACKO,95.5,100.7,95.5,99.75,326523.0,0.95,4.25,0.98,331.47,4.25,212757.3,53.47,True,82.03,2024-11-28,2.94,0,,73.5,ATH,False,False
28-11-2024 09:00,KIMMR,9.69,10.35,9.69,10.28,8987201.0,0.07,0.59,0.06,900.0,0.59,4178836.5,115.06,True,60.95,2024-11-28,6.09,0,,8.99,10.67,False,False
28-11-2024 09:00,OFSYM,39.08,40.6,38.5,40.34,1195235.0,0.26,1.26,0.06,1868.75,1.26,727140.0,64.37,True,68.97,2024-11-28,2.96,0,,33.46,42.9,False,False
27-11-2024 09:00,OSTIM,7.27,7.96,7.18,7.93,21514546.0,0.03,0.66,0.04,1471.43,0.66,5792201.0,271.44,True,66.28,2024-11-27,9.53,0,,6.99,8.96,False,False
27-11-2024 09:00,SAMAT,18.35,20.08,18.25,20.08,10156019.0,0.0,1.73,0.11,1417.54,1.73,3889188.3,161.13,True,57.08,2024-11-27,9.97,0,,17.8,53.35,True,False
27-11-2024 09:00,ULAS,30.04,32.72,29.6,32.6,1116384.0,0.12,2.56,0.92,177.66,2.56,376827.7,196.26,True,63.93,2024-11-27,6.61,0,,25.0,34.88,False,False
27-11-2024 09:00,EPLAS,5.95,6.5,5.79,6.35,14714663.0,0.15,0.4,0.11,257.14,0.4,5525781.5,166.29,True,80.82,2024-11-27,6.19,0,,4.94,ATH,False,False
27-11-2024 09:00,ERSU,17.28,18.97,17.27,18.97,6307053.0,0.0,1.69,0.08,2123.68,1.69,2226409.2,183.28,True,57.7,2024-11-27,9.97,0,,16.75,22.14,False,False
26-11-2024 09:00,GZNMI,59.0,64.25,59.0,64.2,2399322.0,0.05,5.2,1.57,231.63,5.2,735156.6,226.37,True,75.39,2024-11-26,8.81,0,,45.7,ATH,False,False
26-11-2024 09:00,EFORC,40.36,42.0,39.94,42.0,5713825.0,0.0,1.64,0.51,221.57,1.64,3159906.3,80.82,True,67.88,2024-11-26,4.27,0,,36.2,ATH,False,False
26-11-2024 09:00,GOZDE,26.26,27.08,26.2,27.08,3508077.0,0.0,0.82,0.07,1071.43,0.82,2103578.3,66.77,True,58.78,2024-11-26,3.44,0,,24.12,31.52,False,False
26-11-2024 09:00,SKBNK,4.22,4.66,4.22,4.6,282830230.0,0.06,0.38,0.03,1210.34,0.38,94587279.4,199.02,True,68.93,2024-11-26,8.49,0,,4.01,4.74,False,False
26-11-2024 09:00,VANGD,17.7,19.6,17.7,19.6,1048120.0,0.0,1.9,0.22,763.64,1.9,406805.2,157.65,True,65.09,2024-11-26,9.99,0,,17.2,22.36,False,False
26-11-2024 09:00,DURKN,13.16,14.48,13.09,14.48,28276643.0,0.0,1.32,0.12,1028.21,1.32,8756504.8,222.92,True,60.98,2024-11-26,9.95,0,,12.51,15.06,False,False
26-11-2024 09:00,SAFKR,60.7,64.5,59.75,63.9,2294730.0,0.6,3.2,0.58,447.01,3.2,889611.8,157.95,True,63.04,2024-11-26,5.62,0,,50.05,68.4,False,False
26-11-2024 09:00,ETILR,45.5,49.24,45.34,49.2,9080129.0,0.04,3.7,1.23,201.3,3.7,5756854.5,57.73,True,72.0,2024-11-26,8.85,0,,32.1,ATH,False,False
26-11-2024 09:00,INFO,2.19,2.4,2.17,2.38,23123853.04,0.02,0.19,0.02,690.0,0.19,9137045.45,153.08,True,72.79,2024-11-26,9.15,0,,1.91,ATH,False,False
25-11-2024 09:00,VAKKO,88.0,95.2,87.9,95.2,2840799.0,0.0,7.2,0.96,646.11,7.2,1250643.3,127.15,True,64.04,2024-11-25,9.99,0,,75.2,117.8,False,False
25-11-2024 09:00,LYDHO,98.0,106.9,98.0,106.9,902963.0,0.0,8.9,1.1,709.09,8.9,516186.5,74.93,True,65.41,2024-11-25,9.92,0,,81.0,165.8,False,False
25-11-2024 09:00,PARSN,85.5,89.9,85.0,89.9,1801029.0,0.0,4.4,0.03,14566.67,4.4,468863.6,284.13,True,63.87,2024-11-25,9.97,0,,78.6,96.8,False,False
25-11-2024 09:00,ZRGYO,12.62,13.8,12.62,13.53,9488961.0,0.27,0.91,0.14,569.12,0.91,3814364.8,148.77,True,82.11,2024-11-25,7.81,0,,11.0,ATH,False,False
25-11-2024 09:00,SANEL,23.0,23.96,22.18,23.96,250204.0,0.0,0.96,0.21,357.14,0.96,162764.3,53.72,True,57.96,2024-11-25,5.55,0,,21.38,24.5,False,False
25-11-2024 09:00,LINK,510.0,550.0,510.0,543.5,211099.0,6.5,33.5,1.68,1900.0,33.5,92218.8,128.91,True,59.64,2024-11-25,7.94,0,,476.25,674.0,False,False
25-11-2024 09:00,OBAMS,39.18,42.9,39.18,42.02,20613743.0,0.88,2.84,0.28,907.09,2.84,6320129.0,226.16,True,73.97,2024-11-25,7.74,0,,36.1,ATH,False,False
22-11-2024 09:00,BMSTL,27.52,30.0,27.42,30.0,12624112.94,0.0,2.48,0.53,372.22,2.48,4750823.61,165.72,True,84.02,2024-11-22,10.0,0,,23.1,ATH,False,False
22-11-2024 09:00,BOSSA,6.61,7.11,6.48,7.11,18084114.0,0.0,0.5,0.06,681.25,0.5,6396813.0,182.71,True,66.09,2024-11-22,9.89,0,,5.93,8.3,False,False
